type,time,latitude,longitude,altitude (m),name,desc
T,2022-06-29 00:08:06.065,22.265973200,114.212388000,312.8,,
T,2022-06-29 00:08:08.552,22.265982300,114.212420100,312.3,,
T,2022-06-29 00:08:10.34,22.265988100,114.212443400,311.9,,
T,2022-06-29 00:08:22.274,22.266022200,114.212600200,309.0,,
T,2022-06-29 00:08:23.872,22.266027500,114.212621000,308.6,,
T,2022-06-29 00:08:25.744,22.266034500,114.212645100,308.3,,
T,2022-06-29 00:08:52.421,22.266149100,114.212983200,305.8,,
T,2022-06-29 00:08:54.165,22.266155500,114.213005700,305.6,,
T,2022-06-29 00:08:55.941,22.266160300,114.213029100,305.3,,
T,2022-06-29 00:08:57.501,22.266161700,114.213050100,304.9,,
T,2022-06-29 00:08:59.021,22.266160800,114.213070600,304.5,,
T,2022-06-29 00:09:00.594,22.266156900,114.213091400,304.1,,
T,2022-06-29 00:09:02.207,22.266150100,114.213111900,303.5,,
T,2022-06-29 00:09:03.768,22.266141500,114.213130800,302.9,,
T,2022-06-29 00:09:05.268,22.266131600,114.213148000,302.1,,
T,2022-06-29 00:09:07.105,22.266117800,114.213167800,301.2,,
T,2022-06-29 00:09:08.437,22.266106700,114.213181200,300.4,,
T,2022-06-29 00:09:09.69,22.266095400,114.213192900,299.6,,
T,2022-06-29 00:09:11.048,22.266082200,114.213204400,298.7,,
T,2022-06-29 00:09:15.047,22.266041900,114.213236300,296.0,,
T,2022-06-29 00:09:16.865,22.266023800,114.213251100,294.8,,
T,2022-06-29 00:09:18.615,22.266007300,114.213266600,293.7,,
T,2022-06-29 00:09:19.791,22.265996900,114.213277800,292.9,,
T,2022-06-29 00:09:20.913,22.265988100,114.213289600,292.3,,
T,2022-06-29 00:09:22.082,22.265980400,114.213303000,291.7,,
T,2022-06-29 00:09:23.302,22.265973900,114.213317900,291.2,,
T,2022-06-29 00:09:31.549,22.265942200,114.213423800,289.2,,
T,2022-06-29 00:09:34.027,22.265934500,114.213456200,288.8,,
T,2022-06-29 00:09:36.417,22.265929000,114.213487900,288.5,,
T,2022-06-29 00:09:38.645,22.265926000,114.213517800,288.3,,
T,2022-06-29 00:09:40.916,22.265924300,114.213548400,288.3,,
T,2022-06-29 00:09:45.756,22.265923000,114.213613700,288.2,,
T,2022-06-29 00:09:48.096,22.265921000,114.213636800,288.3,,
T,2022-06-29 00:09:49.679,22.265916900,114.213657700,288.3,,
T,2022-06-29 00:09:51.352,22.265909700,114.213678900,288.2,,
T,2022-06-29 00:09:53.157,22.265899100,114.213700400,287.9,,
T,2022-06-29 00:09:54.849,22.265887100,114.213719200,287.5,,
T,2022-06-29 00:09:56.363,22.265875100,114.213735000,287.2,,
T,2022-06-29 00:09:57.832,22.265862800,114.213749700,286.8,,
T,2022-06-29 00:09:59.162,22.265852400,114.213763700,286.5,,
T,2022-06-29 00:10:00.122,22.265845900,114.213774600,286.3,,
T,2022-06-29 00:10:00.967,22.265841000,114.213784700,286.2,,
T,2022-06-29 00:10:01.822,22.265837000,114.213795400,286.1,,
T,2022-06-29 00:10:02.84,22.265833800,114.213808300,286.1,,
T,2022-06-29 00:10:04.342,22.265832500,114.213821600,286.2,,
T,2022-06-29 00:10:06.44,22.265832800,114.213836100,286.4,,
T,2022-06-29 00:10:09.411,22.265835700,114.213852100,286.7,,
T,2022-06-29 00:10:13.178,22.265840900,114.213869800,287.1,,
T,2022-06-29 00:10:17.937,22.265848700,114.213890500,287.6,,
T,2022-06-29 00:10:52.292,22.265920600,114.214057700,291.1,,
T,2022-06-29 00:10:57.235,22.265930400,114.214083400,291.5,,
T,2022-06-29 00:11:00.45,22.265936200,114.214101800,291.8,,
T,2022-06-29 00:11:02.925,22.265939900,114.214118100,292.0,,
T,2022-06-29 00:11:05.023,22.265941300,114.214136500,292.2,,
T,2022-06-29 00:11:06.329,22.265940300,114.214152600,292.2,,
T,2022-06-29 00:11:07.578,22.265937600,114.214169200,292.2,,
T,2022-06-29 00:11:09.219,22.265932600,114.214186300,292.2,,
T,2022-06-29 00:11:10.484,22.265926400,114.214202000,292.2,,
T,2022-06-29 00:11:11.694,22.265919100,114.214216300,292.1,,
T,2022-06-29 00:11:12.896,22.265910500,114.214229600,291.9,,
T,2022-06-29 00:11:14.099,22.265900700,114.214241900,291.7,,
T,2022-06-29 00:11:15.254,22.265890200,114.214252600,291.4,,
T,2022-06-29 00:11:16.283,22.265879900,114.214260900,291.0,,
T,2022-06-29 00:11:18.005,22.265861700,114.214273300,290.4,,
T,2022-06-29 00:11:18.666,22.265855000,114.214278500,290.2,,
T,2022-06-29 00:11:19.353,22.265848300,114.214284300,289.9,,
T,2022-06-29 00:11:20.253,22.265840100,114.214292600,289.7,,
T,2022-06-29 00:11:21.221,22.265832100,114.214302400,289.4,,
T,2022-06-29 00:11:22.148,22.265825400,114.214312600,289.2,,
T,2022-06-29 00:11:23.14,22.265819200,114.214324200,289.0,,
T,2022-06-29 00:11:24.27,22.265813200,114.214338000,288.9,,
T,2022-06-29 00:11:25.839,22.265806000,114.214357700,288.8,,
T,2022-06-29 00:11:27.621,22.265799200,114.214380600,288.8,,
T,2022-06-29 00:11:29.537,22.265792900,114.214405000,288.8,,
T,2022-06-29 00:11:32.959,22.265785600,114.214441200,288.9,,
T,2022-06-29 00:11:37.163,22.265780900,114.214461100,289.3,,
T,2022-06-29 00:11:41.883,22.265773800,114.214483000,289.8,,
T,2022-06-29 00:11:45.995,22.265765700,114.214503500,290.3,,
T,2022-06-29 00:11:48.67,22.265759100,114.214517800,290.5,,
T,2022-06-29 00:11:50.676,22.265752800,114.214529500,290.7,,
T,2022-06-29 00:11:52.283,22.265745900,114.214540200,290.8,,
T,2022-06-29 00:11:53.732,22.265736200,114.214552300,290.8,,
T,2022-06-29 00:11:54.849,22.265725600,114.214562100,290.7,,
T,2022-06-29 00:11:56.155,22.265712300,114.214572300,290.6,,
T,2022-06-29 00:11:57.66,22.265696500,114.214583300,290.3,,
T,2022-06-29 00:11:59.199,22.265679800,114.214593600,290.0,,
T,2022-06-29 00:12:05.938,22.265605000,114.214635300,288.6,,
T,2022-06-29 00:12:07.707,22.265586000,114.214647500,288.3,,
T,2022-06-29 00:12:08.858,22.265574100,114.214656200,288.1,,
T,2022-06-29 00:12:10.105,22.265562000,114.214666800,288.1,,
T,2022-06-29 00:12:11.682,22.265548500,114.214680600,288.1,,
T,2022-06-29 00:12:13.929,22.265537000,114.214695400,288.2,,
T,2022-06-29 00:12:16.621,22.265526600,114.214711200,288.4,,
T,2022-06-29 00:12:20.004,22.265516600,114.214728100,288.7,,
T,2022-06-29 00:12:42.119,22.265469700,114.214813900,291.2,,
T,2022-06-29 00:12:44.769,22.265463300,114.214824200,291.5,,
T,2022-06-29 00:12:46.903,22.265456000,114.214833400,291.7,,
T,2022-06-29 00:12:48.43,22.265447100,114.214841500,291.8,,
T,2022-06-29 00:12:49.429,22.265436500,114.214848600,291.8,,
T,2022-06-29 00:12:50.521,22.265424000,114.214854500,291.7,,
T,2022-06-29 00:12:51.702,22.265409900,114.214859200,291.4,,
T,2022-06-29 00:12:52.808,22.265396400,114.214862400,291.1,,
T,2022-06-29 00:12:53.762,22.265384600,114.214864100,290.8,,
T,2022-06-29 00:12:54.682,22.265373100,114.214864100,290.4,,
T,2022-06-29 00:12:55.68,22.265360700,114.214862800,289.9,,
T,2022-06-29 00:12:56.644,22.265349000,114.214859700,289.4,,
T,2022-06-29 00:12:57.545,22.265338400,114.214855600,288.8,,
T,2022-06-29 00:12:58.594,22.265326500,114.214849700,288.0,,
T,2022-06-29 00:12:59.974,22.265311400,114.214840700,287.0,,
T,2022-06-29 00:13:06.903,22.265238500,114.214790300,282.3,,
T,2022-06-29 00:13:09.717,22.265208400,114.214770700,280.8,,
T,2022-06-29 00:13:12.182,22.265181300,114.214754900,279.6,,
T,2022-06-29 00:13:14.251,22.265158100,114.214742600,278.7,,
T,2022-06-29 00:13:15.541,22.265143000,114.214736500,278.2,,
T,2022-06-29 00:13:16.834,22.265127500,114.214731600,277.8,,
T,2022-06-29 00:13:18.149,22.265111400,114.214728100,277.5,,
T,2022-06-29 00:13:19.491,22.265094800,114.214725600,277.2,,
T,2022-06-29 00:13:20.735,22.265079300,114.214724400,277.0,,
T,2022-06-29 00:13:22.072,22.265062600,114.214724400,276.8,,
T,2022-06-29 00:13:24.128,22.265037000,114.214726500,276.6,,
T,2022-06-29 00:13:26.588,22.265006500,114.214730600,276.4,,
T,2022-06-29 00:13:28.661,22.264981000,114.214735400,276.4,,
T,2022-06-29 00:13:33.938,22.264916400,114.214749600,276.3,,
T,2022-06-29 00:13:36.05,22.264890400,114.214754400,276.3,,
T,2022-06-29 00:13:44.969,22.264780200,114.214772000,275.7,,
T,2022-06-29 00:13:46.498,22.264761200,114.214774100,275.5,,
T,2022-06-29 00:13:47.859,22.264744200,114.214774300,275.4,,
T,2022-06-29 00:13:49.231,22.264727100,114.214773000,275.1,,
T,2022-06-29 00:13:50.786,22.264707900,114.214769900,274.9,,
T,2022-06-29 00:13:52.173,22.264691100,114.214765300,274.6,,
T,2022-06-29 00:13:53.815,22.264671700,114.214758100,274.3,,
T,2022-06-29 00:13:55.381,22.264654000,114.214749100,273.9,,
T,2022-06-29 00:13:56.968,22.264637000,114.214738100,273.5,,
T,2022-06-29 00:13:58.066,22.264626100,114.214729100,273.1,,
T,2022-06-29 00:13:59.128,22.264616500,114.214719200,272.7,,
T,2022-06-29 00:14:00.048,22.264609100,114.214709700,272.3,,
T,2022-06-29 00:14:03.434,22.264585200,114.214672000,270.6,,
T,2022-06-29 00:14:05.047,22.264572500,114.214655100,269.9,,
T,2022-06-29 00:14:06.293,22.264561900,114.214642800,269.3,,
T,2022-06-29 00:14:07.374,22.264551800,114.214633100,268.8,,
T,2022-06-29 00:14:08.453,22.264540800,114.214624700,268.4,,
T,2022-06-29 00:14:09.463,22.264529100,114.214619600,268.1,,
T,2022-06-29 00:14:10.435,22.264517500,114.214615700,267.9,,
T,2022-06-29 00:14:11.296,22.264506900,114.214613800,267.7,,
T,2022-06-29 00:14:12.237,22.264495200,114.214612600,267.5,,
T,2022-06-29 00:14:13.141,22.264483900,114.214612500,267.4,,
T,2022-06-29 00:14:14.314,22.264469300,114.214613700,267.3,,
T,2022-06-29 00:14:15.58,22.264453600,114.214615800,267.3,,
T,2022-06-29 00:14:17.027,22.264436400,114.214619300,267.3,,
T,2022-06-29 00:14:21.964,22.264393000,114.214629900,267.5,,
T,2022-06-29 00:14:24.895,22.264366000,114.214635500,267.6,,
T,2022-06-29 00:14:27.353,22.264340500,114.214639300,267.7,,
T,2022-06-29 00:14:29.342,22.264315700,114.214640800,267.7,,
T,2022-06-29 00:14:31.392,22.264290100,114.214640400,267.6,,
T,2022-06-29 00:14:32.891,22.264271500,114.214638100,267.4,,
T,2022-06-29 00:14:34.212,22.264255400,114.214634200,267.2,,
T,2022-06-29 00:14:35.696,22.264237800,114.214627900,266.8,,
T,2022-06-29 00:14:37.976,22.264211200,114.214616900,266.3,,
T,2022-06-29 00:14:40.115,22.264186900,114.214604900,265.6,,
T,2022-06-29 00:14:54.725,22.264024300,114.214515400,262.5,,
T,2022-06-29 00:14:56.63,22.264002700,114.214504600,262.2,,
T,2022-06-29 00:14:58.557,22.263980300,114.214495100,262.0,,
T,2022-06-29 00:15:00.328,22.263959200,114.214487900,261.9,,
T,2022-06-29 00:15:02.185,22.263936700,114.214481800,261.9,,
T,2022-06-29 00:15:04.644,22.263912300,114.214477800,262.0,,
T,2022-06-29 00:15:07.969,22.263882700,114.214476800,262.1,,
T,2022-06-29 00:15:09.94,22.263858100,114.214478000,262.1,,
T,2022-06-29 00:15:11.352,22.263841200,114.214480400,262.1,,
T,2022-06-29 00:15:13.213,22.263824300,114.214484900,262.2,,
T,2022-06-29 00:15:16.098,22.263801400,114.214492800,262.3,,
T,2022-06-29 00:15:17.375,22.263789500,114.214496000,262.4,,
T,2022-06-29 00:15:18.328,22.263777700,114.214497700,262.4,,
T,2022-06-29 00:15:19.249,22.263766200,114.214497500,262.3,,
T,2022-06-29 00:15:20.26,22.263753700,114.214495500,262.2,,
T,2022-06-29 00:15:21.324,22.263741000,114.214491300,262.0,,
T,2022-06-29 00:15:22.486,22.263727700,114.214485000,261.7,,
T,2022-06-29 00:15:23.712,22.263714400,114.214476800,261.4,,
T,2022-06-29 00:15:29.686,22.263652300,114.214432100,259.6,,
T,2022-06-29 00:15:31.664,22.263632800,114.214415700,258.8,,
T,2022-06-29 00:15:33.128,22.263618800,114.214403000,258.2,,
T,2022-06-29 00:15:34.26,22.263608800,114.214392200,257.7,,
T,2022-06-29 00:15:35.425,22.263599500,114.214380100,256.9,,
T,2022-06-29 00:15:36.712,22.263590800,114.214365500,256.1,,
T,2022-06-29 00:15:38.148,22.263583500,114.214347800,255.2,,
T,2022-06-29 00:15:39.525,22.263579200,114.214329800,254.4,,
T,2022-06-29 00:15:40.753,22.263577800,114.214313300,253.7,,
T,2022-06-29 00:15:42.072,22.263578300,114.214295500,253.0,,
T,2022-06-29 00:15:43.411,22.263581200,114.214277700,252.3,,
T,2022-06-29 00:15:44.584,22.263585900,114.214262700,251.8,,
T,2022-06-29 00:15:45.734,22.263591900,114.214248600,251.3,,
T,2022-06-29 00:15:47.485,22.263602100,114.214227700,250.5,,
T,2022-06-29 00:15:53.468,22.263637000,114.214156300,247.7,,
T,2022-06-29 00:15:55.058,22.263645300,114.214136800,246.9,,
T,2022-06-29 00:15:56.467,22.263651500,114.214119000,246.2,,
T,2022-06-29 00:15:58.236,22.263656700,114.214095800,245.3,,
T,2022-06-29 00:16:00.439,22.263661400,114.214066500,244.1,,
T,2022-06-29 00:16:02.489,22.263664200,114.214039000,243.0,,
T,2022-06-29 00:16:04.421,22.263666000,114.214013000,242.0,,
T,2022-06-29 00:16:21.889,22.263671000,114.213777300,234.6,,
T,2022-06-29 00:16:23.875,22.263670200,114.213750500,234.0,,
T,2022-06-29 00:16:25.87,22.263666400,114.213723900,233.4,,
T,2022-06-29 00:16:27.147,22.263660700,114.213707800,233.1,,
T,2022-06-29 00:16:28.695,22.263650000,114.213690400,232.7,,
T,2022-06-29 00:16:30.272,22.263636700,114.213674700,232.4,,
T,2022-06-29 00:16:31.959,22.263620600,114.213660000,232.1,,
T,2022-06-29 00:16:33.616,22.263603200,114.213647900,231.8,,
T,2022-06-29 00:16:35.327,22.263584300,114.213637100,231.7,,
T,2022-06-29 00:16:37.1,22.263563900,114.213627800,231.5,,
T,2022-06-29 00:16:38.481,22.263547100,114.213623600,231.5,,
T,2022-06-29 00:16:40.037,22.263529200,114.213621500,231.5,,
T,2022-06-29 00:16:41.843,22.263511300,114.213621400,231.6,,
T,2022-06-29 00:16:43.862,22.263493800,114.213623200,231.7,,
T,2022-06-29 00:16:52.876,22.263421800,114.213635700,232.2,,
T,2022-06-29 00:16:56.022,22.263398000,114.213641000,232.4,,
T,2022-06-29 00:16:58.685,22.263379200,114.213646400,232.6,,
T,2022-06-29 00:17:01.718,22.263360200,114.213654100,232.8,,
T,2022-06-29 00:17:05.566,22.263338300,114.213665200,233.2,,
T,2022-06-29 00:17:27.892,22.263092900,114.213808300,232.5,,
T,2022-06-29 00:17:30.149,22.263072500,114.213822900,232.6,,
T,2022-06-29 00:17:33.283,22.263051900,114.213841900,232.8,,
T,2022-06-29 00:17:37.056,22.263034900,114.213863300,233.0,,
T,2022-06-29 00:17:41.275,22.263022600,114.213885100,233.4,,
T,2022-06-29 00:17:45.821,22.263013900,114.213909600,233.9,,
T,2022-06-29 00:17:51.235,22.263010300,114.213937100,234.4,,
T,2022-06-29 00:17:56.336,22.263011100,114.213961400,235.0,,
T,2022-06-29 00:18:02.293,22.263017300,114.213987500,235.6,,
T,2022-06-29 00:18:44.607,22.263083900,114.214157300,240.4,,
T,2022-06-29 00:18:48.551,22.263088700,114.214173100,240.9,,
T,2022-06-29 00:18:52.672,22.263091300,114.214191600,241.3,,
T,2022-06-29 00:18:56.681,22.263091900,114.214210900,241.7,,
T,2022-06-29 00:19:00.168,22.263087700,114.214230500,242.1,,
T,2022-06-29 00:19:02.891,22.263081000,114.214247600,242.3,,
T,2022-06-29 00:19:04.408,22.263072500,114.214259300,242.4,,
T,2022-06-29 00:19:05.625,22.263060900,114.214269900,242.3,,
T,2022-06-29 00:19:07.167,22.263043400,114.214278600,242.3,,
T,2022-06-29 00:19:08.543,22.263026700,114.214283000,242.2,,
T,2022-06-29 00:19:10.36,22.263004200,114.214279800,241.9,,
T,2022-06-29 00:19:29.766,22.262774300,114.214196800,237.6,,
T,2022-06-29 00:19:31.19,22.262757100,114.214191900,237.1,,
T,2022-06-29 00:19:32.677,22.262738800,114.214188500,236.6,,
T,2022-06-29 00:19:34.002,22.262722300,114.214187000,236.3,,
T,2022-06-29 00:19:35.323,22.262705800,114.214186900,235.9,,
T,2022-06-29 00:19:49.687,22.262526800,114.214200100,232.4,,
T,2022-06-29 00:19:51.17,22.262508400,114.214202300,232.1,,
T,2022-06-29 00:19:52.276,22.262494900,114.214205500,231.9,,
T,2022-06-29 00:19:53.16,22.262484500,114.214209500,231.8,,
T,2022-06-29 00:19:54.105,22.262473900,114.214215100,231.7,,
T,2022-06-29 00:19:55.222,22.262462500,114.214223800,231.7,,
T,2022-06-29 00:19:56.519,22.262453100,114.214232800,231.7,,
T,2022-06-29 00:19:58.18,22.262444700,114.214243100,231.8,,
T,2022-06-29 00:19:59.959,22.262438000,114.214253300,232.0,,
T,2022-06-29 00:20:02.146,22.262432600,114.214264800,232.2,,
T,2022-06-29 00:20:04.611,22.262428400,114.214277000,232.4,,
T,2022-06-29 00:20:07.757,22.262424600,114.214291900,232.8,,
T,2022-06-29 00:20:19.766,22.262414400,114.214346600,234.1,,
T,2022-06-29 00:20:24.139,22.262409300,114.214366800,234.6,,
T,2022-06-29 00:20:28.015,22.262402400,114.214385300,235.0,,
T,2022-06-29 00:20:31.157,22.262394700,114.214400700,235.3,,
T,2022-06-29 00:20:33.841,22.262385900,114.214414200,235.5,,
T,2022-06-29 00:20:36.024,22.262376800,114.214425400,235.7,,
T,2022-06-29 00:20:37.634,22.262367700,114.214433900,235.8,,
T,2022-06-29 00:20:39.293,22.262354900,114.214442900,235.9,,
T,2022-06-29 00:20:41.13,22.262341600,114.214450700,236.0,,
T,2022-06-29 00:20:42.737,22.262325400,114.214457300,236.0,,
T,2022-06-29 00:20:44.727,22.262301300,114.214463900,235.9,,
T,2022-06-29 00:20:47.134,22.262271700,114.214469600,235.8,,
T,2022-06-29 00:21:08.53,22.262006700,114.214507000,234.5,,
T,2022-06-29 00:21:09.932,22.261989200,114.214507600,234.4,,
T,2022-06-29 00:21:11.451,22.261970300,114.214505900,234.1,,
T,2022-06-29 00:21:12.949,22.261951900,114.214502200,233.8,,
T,2022-06-29 00:21:14.452,22.261933800,114.214496800,233.3,,
T,2022-06-29 00:21:15.924,22.261916500,114.214490100,232.8,,
T,2022-06-29 00:21:17.498,22.261899000,114.214480400,232.1,,
T,2022-06-29 00:21:18.893,22.261884300,114.214470300,231.5,,
T,2022-06-29 00:21:20.498,22.261868400,114.214457100,230.7,,
T,2022-06-29 00:21:22.048,22.261854100,114.214443000,230.0,,
T,2022-06-29 00:21:23.745,22.261839400,114.214426500,229.0,,
T,2022-06-29 00:21:25.488,22.261825500,114.214408400,227.9,,
T,2022-06-29 00:21:44.444,22.261682000,114.214204900,216.1,,
T,2022-06-29 00:21:46.921,22.261662100,114.214179300,214.7,,
T,2022-06-29 00:21:48.95,22.261644500,114.214159600,214.0,,
T,2022-06-29 00:21:50.074,22.261633400,114.214150300,213.8,,
T,2022-06-29 00:21:51.33,22.261620000,114.214141500,213.6,,
